상가업소번호	상호명	상권업종대분류명	상권업종중분류명	상권업종소분류명	지번주소	도로명	구우편번호	신우편번호	경도	위도
12462171	베어스덴	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서대문구 창천동 441	서울특별시 서대문구 연희로4길	120836	3784	126.9277579	37.56160961
12462173	커피니	음식	커피점/카페	커피전문점/카페/다방	서울특별시 노원구 중계동 503	서울특별시 노원구 동일로	139863	1778	127.0639904	37.64306015
12467488	컬쳐맥주	음식	닭/오리요리	후라이드/양념치킨	서울특별시 구로구 구로동 222-3	서울특별시 구로구 디지털로26길	152848	8390	126.8969904	37.48267422
12476911	100코코넛카페	음식	커피점/카페	커피전문점/카페/다방	서울특별시 송파구 장지동 895	서울특별시 송파구 위례광장로	138926	5852	127.1436591	37.47706055
12475773	카페베네	음식	커피점/카페	커피전문점/카페/다방	서울특별시 은평구 진관동 9994-9992	서울특별시 은평구 연서로48길	122200	3308	126.9401899	37.63957117
12473217	토마토김밥	음식	분식	라면김밥분식	서울특별시 강서구 마곡동 773-2	서울특별시 강서구 마곡중앙6로	157805	7801	126.828987	37.56039191
12476783	까사밍고브런치&베이커리	음식	제과제빵떡케익	제과점	서울특별시 송파구 장지동 895	서울특별시 송파구 위례광장로	138926	5852	127.1436591	37.47706055
12450442	피치그레이	음식	커피점/카페	커피전문점/카페/다방	서울특별시 송파구 송파동 93-5	서울특별시 송파구 백제고분로42길	138850	5668	127.1112179	37.50409612
12462892	은희네칼국수	음식	분식	국수/만두/칼국수	서울특별시 영등포구 여의도동 50	서울특별시 영등포구 63로	150761	7344	126.9373054	37.52134727
12462904	탐앤탐스삼모타워신림역점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 관악구 신림동 1638-1	서울특별시 관악구 신원로	151930	8776	126.9290054	37.482302
12463451	백만옥손만두	음식	분식	라면김밥분식	서울특별시 중구 신당동 304-71	서울특별시 중구 다산로33다길	100890	4611	127.0137636	37.56379207
12463454	Take#1-1	음식	커피점/카페	커피전문점/카페/다방	서울특별시 송파구 신천동 7	서울특별시 송파구 올림픽로35길	138796	5504	127.099289	37.51981032
12480902	쿵푸만두	음식	분식	국수/만두/칼국수	서울특별시 송파구 장지동 895	서울특별시 송파구 위례광장로	138926	5852	127.1436591	37.47706055
12466953	롯데시네마에비뉴엘5	음식	분식	라면김밥분식	서울특별시 중구 남대문로2가 130	서울특별시 중구 남대문로	100070	4533	126.981623	37.56419498
12466958	비니웨이	음식	커피점/카페	커피전문점/카페/다방	서울특별시 중랑구 면목동 350-4	서울특별시 중랑구 면목로27가길	131826	2244	127.0837996	37.57641238
12467000	베네선릉점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 대치동 890-59	서울특별시 강남구 선릉로86길	135839	6193	127.0520306	37.50415858
12478973	바르다김선생	음식	분식	라면김밥분식	서울특별시 강서구 방화동 886	서울특별시 강서구 하늘길	157222	7505	126.8029375	37.57135746
12461411	도미노피자	음식	패스트푸드	피자전문	서울특별시 종로구 명륜3가 53-21	서울특별시 종로구 성균관로	110812	3063	126.9930964	37.58721588
12462949	대왕용카스테라엔터식스	음식	제과제빵떡케익	제과점	서울특별시 서초구 반포동 19-11	서울특별시 서초구 신반포로	137713	6545	127.0048767	37.50343736
12462952	피자파자&치킨	음식	패스트푸드	피자전문	서울특별시 강동구 암사동 451-15	서울특별시 강동구 고덕로25길	134855	5237	127.137104	37.55544109
12463418	작은별카페	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 일원동 731	서울특별시 강남구 광평로10길	135942	6359	127.0764998	37.48261887
12463421	빵선생	음식	제과제빵떡케익	제과점	서울특별시 강남구 도곡동 527-3	서울특별시 강남구 선릉로	135272	6276	127.0527073	37.49536069
12467279	몰빵	음식	제과제빵떡케익	제과점	서울특별시 동작구 대방동 406-10	서울특별시 동작구 상도로	156811	7041	126.9282026	37.49971199
12462591	동산손만두	음식	커피점/카페	커피전문점/카페/다방	서울특별시 관악구 신림동 518-37	서울특별시 관악구 난곡로	151874	8701	126.9134697	37.48621487
12476191	토마토김밥	음식	분식	라면김밥분식	서울특별시 송파구 문정동 641-4	서울특별시 송파구 법원로	138888	5836	127.118745	37.48628446
12475738	죠스떡볶이	음식	분식	떡볶이전문	서울특별시 강서구 방화동 886	서울특별시 강서구 하늘길	157222	7505	126.8029375	37.57135746
12477291	카페아마떼	음식	커피점/카페	커피전문점/카페/다방	서울특별시 도봉구 쌍문동 732	서울특별시 도봉구 우이천로	132031	1370	127.0240528	37.64787241
12461624	끼니와참	음식	분식	라면김밥분식	서울특별시 금천구 시흥동 984	서울특별시 금천구 시흥대로	153755	8639	126.9010519	37.4446697
12327287	피나포레베이킹스튜디오	음식	제과제빵떡케익	제과점	서울특별시 서대문구 연희동 124-6	서울특별시 서대문구 연희로15길	120825	3703	126.9298787	37.56923362
12327447	대왕카스테라	음식	제과제빵떡케익	제과점	서울특별시 강남구 신사동 541-11	서울특별시 강남구 도산대로15길	135889	6036	127.0237648	37.51904803
12463332	차콜	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서대문구 대현동 54-18	서울특별시 서대문구 이화여대길	120808	3767	126.9459927	37.55758398
12446745	파리바게뜨고덕래미안힐스I점	음식	제과제빵떡케익	제과점	서울특별시 강동구 고덕동 494	서울특별시 강동구 아리수로50길	134805	5231	127.1490315	37.55857322
12446750	조한스애니컵케이크	음식	제과제빵떡케익	케익전문점	서울특별시 은평구 증산동 184-9	서울특별시 은평구 증산로3길	122937	3500	126.9050449	37.58145819
12446859	가츠몽한양대점	음식	분식	라면김밥분식	서울특별시 성동구 행당동 12-5	서울특별시 성동구 마조로	133817	4761	127.0414728	37.56028095
12463465	희와래커피로스터스	음식	커피점/카페	커피전문점/카페/다방	서울특별시 양천구 신정동 296-13	서울특별시 양천구 목동동로10길	158852	8014	126.8717222	37.51933332
12476387	피어커피로스터스	음식	커피점/카페	커피전문점/카페/다방	서울특별시 송파구 문정동 641-4	서울특별시 송파구 법원로	138888	5836	127.118745	37.48628446
12473318	카페라리	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서초구 서초동 1428-15	서울특별시 서초구 남부순환로337길	137864	6725	127.0204074	37.48423954
12467656	신세계베이킹센터연세대학교제중학사점	음식	제과제빵떡케익	제과점	서울특별시 서대문구 신촌동 134	서울특별시 서대문구 연세로	120749	3722	126.9429168	37.56380069
12477407	킹콩쥬스엔커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 종로구 관철동 180	서울특별시 종로구 삼일대로17길	110111	3189	126.984658	37.56908674
12450775	달콤커피삼성역점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 삼성동 168-16	서울특별시 강남구 테헤란로	135882	6173	127.0642572	37.50958131
12446951	얌샘김밥구로디지털점	음식	분식	라면김밥분식	서울특별시 구로구 구로동 830	서울특별시 구로구 디지털로26길	152879	8393	126.8967651	37.48107726
12463144	언니김밥	음식	분식	라면김밥분식	서울특별시 양천구 신정동 1048-9	서울특별시 양천구 중앙로36길	158862	8085	126.8575429	37.51965654
12463483	아이센스PC방	음식	패스트푸드	패스트푸드	서울특별시 동작구 사당동 1046-8	서울특별시 동작구 남부순환로	156827	7024	126.9770771	37.47686213
12467146	분식의신	음식	분식	라면김밥분식	서울특별시 동작구 대방동 406-10	서울특별시 동작구 상도로	156811	7041	126.9282026	37.49971199
12462179	COMMONROOM	음식	커피점/카페	커피전문점/카페/다방	서울특별시 관악구 봉천동 1620-5	서울특별시 관악구 남부순환로234길	151848	8789	126.9570887	37.47844444
12472447	레스까르고	음식	제과제빵떡케익	제과점	서울특별시 중구 소공동 1	서울특별시 중구 을지로	100721	4533	126.9809849	37.56533379
12468131	커피테크	음식	커피점/카페	커피전문점/카페/다방	서울특별시 성북구 하월곡동 88-64	서울특별시 성북구 동소문로44길	136873	2733	127.0303808	37.60652198
12467692	에이치에스	음식	커피점/카페	커피전문점/카페/다방	서울특별시 종로구 내자동 219	서울특별시 종로구 새문안로5가길	110054	3170	126.9729198	37.57481493
12467693	신세계베이킹카페연세대학교제중학사점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서대문구 신촌동 134	서울특별시 서대문구 연세로	120749	3722	126.9429168	37.56380069
12467935	계동치킨	음식	닭/오리요리	후라이드/양념치킨	서울특별시 서대문구 충정로2가 24	서울특별시 서대문구 통일로9안길	120012	3735	126.9653021	37.565729
12479260	화난치킨	음식	닭/오리요리	후라이드/양념치킨	서울특별시 송파구 장지동 895	서울특별시 송파구 위례광장로	138926	5852	127.1436591	37.47706055
12460940	카페드리옹케이크부띠끄면목점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 중랑구 면목동 150-30	서울특별시 중랑구 면목천로19길	131821	2215	127.0809722	37.58631092
12327113	굿베이커리	음식	제과제빵떡케익	제과점	서울특별시 동작구 상도동 324-57	서울특별시 동작구 국사봉1길	156839	7041	126.9296827	37.4990226
12327116	제임스베리	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 논현동 22	서울특별시 강남구 강남대로146길	135814	6043	127.0228892	37.51505814
12460920	라리	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서초구 서초동 1694-3	서울특별시 서초구 서초중앙로26길	137883	6605	127.0138626	37.49525907
12460840	엄마가구운빵	음식	제과제빵떡케익	제과점	서울특별시 강남구 일원동 739	서울특별시 강남구 광평로10길	135941	6363	127.0832352	37.48105842
12446978	파리바게뜨	음식	제과제빵떡케익	제과점	서울특별시 구로구 구로동 111-16	서울특별시 구로구 구로중앙로28길	152844	8294	126.888914	37.50045727
12463220	고피자	음식	패스트푸드	피자전문	서울특별시 중구 소공동 1	서울특별시 중구 남대문로	100721	4533	126.9817177	37.5647184
12467150	빽다방	음식	커피점/카페	커피전문점/카페/다방	서울특별시 동대문구 신설동 98-27	서울특별시 동대문구 왕산로	130811	2582	127.025782	37.57616407
12462247	더칼라	음식	커피점/카페	커피전문점/카페/다방	서울특별시 마포구 서교동 330-28	서울특별시 마포구 와우산로35길	121836	4052	126.9276851	37.55642798
12476713	투썸플레이스	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강서구 마곡동 739-1	서울특별시 강서구 방화대로	157855	7599	126.8170323	37.5669854
12476924	한스커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강서구 마곡동 797-4	서울특별시 강서구 공항대로	157805	7803	126.8364993	37.55914167
12472336	마리올라	음식	패스트푸드	패스트푸드	서울특별시 영등포구 문래동3가 94	서울특별시 영등포구 문래로	150943	7295	126.8912346	37.51942801
12473050	칼디하우스	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서초구 서초동 1428-15	서울특별시 서초구 남부순환로337길	137864	6725	127.0204074	37.48423954
12481086	청춘감성쌀핫도그	음식	패스트푸드	패스트푸드	서울특별시 관악구 신림동 1409-8	서울특별시 관악구 남부순환로191길	151890	8755	126.9339903	37.48558185
12474540	뉴욕버거	음식	패스트푸드	패스트푸드	서울특별시 강서구 방화동 886	서울특별시 강서구 하늘길	157222	7505	126.8029375	37.57135746
12461762	카페베네	음식	커피점/카페	커피전문점/카페/다방	서울특별시 성동구 행당동 17	서울특별시 성동구 왕십리로	133791	4763	127.0474999	37.55717606
12461768	본디	음식	커피점/카페	커피전문점/카페/다방	서울특별시 성북구 보문동2가 75-10	서울특별시 성북구 지봉로	136082	2871	127.0182712	37.58515732
12461777	코벳블랑	음식	커피점/카페	커피전문점/카페/다방	서울특별시 용산구 이태원동 303-20	서울특별시 용산구 회나무로6길	140861	4345	126.9887726	37.53853161
12461579	석관동떡볶이	음식	분식	떡볶이전문	서울특별시 송파구 잠실동 40-1	서울특별시 송파구 올림픽로	138721	5554	127.0981244	37.51130447
12461582	스테이지9더치커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 동작구 노량진동 310-164	서울특별시 동작구 장승배기로	156806	6925	126.9399672	37.50672018
12450697	돈사돈	음식	닭/오리요리	후라이드/양념치킨	서울특별시 강남구 논현동 93-8	서울특별시 강남구 언주로150길	135819	6055	127.0377424	37.5220461
12460945	카페imt	음식	커피점/카페	커피전문점/카페/다방	서울특별시 중구 회현동3가 1-10	서울특별시 중구 퇴계로	100053	4631	126.9842987	37.56053276
12460867	이디야커피문정엠스테이트점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 송파구 문정동 643-1	서울특별시 송파구 법원로	138888	5854	127.1209979	37.48604895
12467299	엘비씨카페	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 역삼동 827-32	서울특별시 강남구 테헤란로6길	135935	6240	127.0311381	37.49648328
12467460	후라이드참잘하는집	음식	닭/오리요리	후라이드/양념치킨	서울특별시 강서구 화곡동 773-26	서울특별시 강서구 등촌로13길	157897	7741	126.8618171	37.53541192
12467620	바다분식	음식	분식	라면김밥분식	서울특별시 동작구 노량진동 330	서울특별시 동작구 만양로	156813	6914	126.9451217	37.5109562
12476988	해피트리	음식	커피점/카페	커피전문점/카페/다방	서울특별시 동작구 상도동 535	서울특별시 동작구 상도로30길	156032	6964	126.9424333	37.50428242
12479543	커피브로	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 세곡동 594	서울특별시 강남구 헌릉로569길	135190	6376	127.098761	37.46680591
12461018	돈까스칼국수	음식	분식	국수/만두/칼국수	서울특별시 광진구 중곡동 43-49	서울특별시 광진구 능동로44길	143885	4921	127.0823724	37.56078612
12460903	커피앤와플	음식	패스트푸드	패스트푸드	서울특별시 송파구 마천동 49-11	서울특별시 송파구 거마로	138818	5754	127.1478643	37.50002304
12463534	부어치킨상계10단지점	음식	닭/오리요리	후라이드/양념치킨	서울특별시 노원구 상계동 666	서울특별시 노원구 노원로	139760	1675	127.0561067	37.66163973
12446868	파니피카	음식	제과제빵떡케익	제과점	서울특별시 영등포구 양평동5가 69-1	서울특별시 영등포구 양평로22나길	150105	7205	126.8938774	37.53887022
12462305	LILT	음식	커피점/카페	커피전문점/카페/다방	서울특별시 관악구 봉천동 1671-4	서울특별시 관악구 행운1길	151834	8736	126.9570875	37.48096737
12474284	카르파쵸	음식	분식	라면김밥분식	서울특별시 강서구 방화동 886	서울특별시 강서구 하늘길	157222	7505	126.8029375	37.57135746
12477237	더착한커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 자곡동 638	서울특별시 강남구 자곡로	135190	6373	127.0964811	37.47214082
12477985	페리카나	음식	닭/오리요리	후라이드/양념치킨	서울특별시 노원구 공릉동 506-36	서울특별시 노원구 동일로184길	139806	1843	127.0773384	37.62475708
12461507	명동할머니국수대치점	음식	분식	국수/만두/칼국수	서울특별시 강남구 대치동 507-1	서울특별시 강남구 남부순환로	135836	6291	127.0623075	37.49363516
12327095	청년다방	음식	커피점/카페	커피전문점/카페/다방	서울특별시 광진구 중곡동 39-51	서울특별시 광진구 긴고랑로	143885	4937	127.0833316	37.56194692
12461057	정통대만카스테라	음식	제과제빵떡케익	제과점	서울특별시 중랑구 면목동 100-12	서울특별시 중랑구 상봉로11길	131816	2162	127.0911868	37.58990409
12461061	참스프링	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서대문구 홍제동 322-110	서울특별시 서대문구 모래내로24다길	120859	3728	126.9426139	37.58282789
12479416	커피몽크	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강서구 등촌동 647-90	서울특별시 강서구 공항대로59다길	157840	7563	126.8644322	37.55322354
12462408	커피베이	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 대치동 894	서울특별시 강남구 삼성로85길	135840	6196	127.054731	37.50437845
12473466	아딸허브	음식	분식	떡볶이전문	서울특별시 강서구 방화동 886	서울특별시 강서구 하늘길	157222	7505	126.8029375	37.57135746
12476311	우리김밥	음식	분식	라면김밥분식	서울특별시 송파구 문정동 641-4	서울특별시 송파구 법원로	138888	5836	127.118745	37.48628446
12472662	미트프레쉬MEETFRESH	음식	커피점/카페	커피전문점/카페/다방	서울특별시 영등포구 영등포동 618-609	서울특별시 영등포구 경인로102길	150899	7306	126.9057177	37.51532819
12467875	파파밸리피자	음식	패스트푸드	피자전문	서울특별시 송파구 문정동 618	서울특별시 송파구 송파대로	138888	5837	127.1248723	37.47961708
12461136	까	음식	커피점/카페	커피전문점/카페/다방	서울특별시 종로구 운니동 98-5	서울특별시 종로구 율곡로	110742	3131	126.9889006	37.57680003
12461170	빵이오남성역점	음식	제과제빵떡케익	제과점	서울특별시 동작구 사당동 267-60	서울특별시 동작구 사당로16길	156821	7010	126.9729977	37.48249437
12461173	스칸디나	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강서구 방화동 192-3	서울특별시 강서구 방화대로34길	157846	7595	126.8218898	37.57120574
12327334	포이유	음식	분식	라면김밥분식	서울특별시 마포구 서교동 490	서울특별시 마포구 양화로	121919	4036	126.9139374	37.55149077
12327336	새우네집	음식	분식	라면김밥분식	서울특별시 동작구 노량진동 271-13	서울특별시 동작구 등용로14길	156804	6931	126.9352849	37.51227357
12327162	카페900	음식	커피점/카페	커피전문점/카페/다방	서울특별시 용산구 이촌동 302-68	서울특별시 용산구 이촌로	140854	4427	126.9673538	37.52121736
12461075	루아흐	음식	커피점/카페	커피전문점/카페/다방	서울특별시 성동구 성수동1가 8-21	서울특별시 성동구 왕십리로4길	133822	4778	127.0467011	37.54702381
12460974	커피베이	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강동구 고덕동 650-5	서울특별시 강동구 고덕로61길	134806	5227	127.1516606	37.55929497
12462847	책다방위숨	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서대문구 창천동 53-82	서울특별시 서대문구 연세로9길	120834	3787	126.934829	37.55865514
12462716	로봇김밥문정법조타운점	음식	분식	라면김밥분식	서울특별시 송파구 문정동 651	서울특별시 송파구 송파대로	138888	5855	127.1207441	37.4845513
12478449	치즈케이크부티크	음식	제과제빵떡케익	케익전문점	서울특별시 용산구 후암동 439-25	서울특별시 용산구 후암로48길	140903	4326	126.9768886	37.55281893
12473574	박리김밥	음식	분식	라면김밥분식	서울특별시 구로구 고척동 296	서울특별시 구로구 고척로52길	152794	8230	126.8565905	37.50348266
12478219	엘모리아케이크	음식	제과제빵떡케익	케익전문점	서울특별시 송파구 장지동 895	서울특별시 송파구 위례광장로	138926	5852	127.1436591	37.47706055
12478154	피자알볼로	음식	패스트푸드	피자전문	서울특별시 마포구 성산동 239-18	서울특별시 마포구 성미산로	121846	3999	126.9154497	37.559596
12327415	신전떡볶이	음식	분식	떡볶이전문	서울특별시 강남구 신사동 613-1	서울특별시 강남구 압구정로34길	135894	6022	127.0305598	37.52720445
12450252	Reve	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서초구 서초동 1357-19	서울특별시 서초구 강남대로45길	137862	6729	127.030535	37.48801741
12450325	오커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 도곡동 467-24	서울특별시 강남구 언주로	135555	6295	127.0518416	37.48691083
12450275	굿브랜치카페	음식	커피점/카페	커피전문점/카페/다방	서울특별시 송파구 문정동 75	서울특별시 송파구 충민로	138868	5817	127.1265431	37.47983669
12461103	8stcoffee	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강서구 마곡동 741	서울특별시 강서구 마곡서1로	157818	7599	126.8191339	37.56435741
12461036	국수나무	음식	분식	국수/만두/칼국수	서울특별시 강서구 염창동 282-22	서울특별시 강서구 공항대로	157864	7558	126.8748438	37.54723222
12479370	청년떡볶이위례점	음식	분식	떡볶이전문	서울특별시 송파구 장지동 895	서울특별시 송파구 위례광장로	138926	5852	127.1436591	37.47706055
12467803	맛닭꼬	음식	닭/오리요리	후라이드/양념치킨	서울특별시 양천구 목동 718-12	서울특별시 양천구 목동중앙본로7길	158813	7955	126.8662912	37.53958171
12473739	작은정성모두랑	음식	분식	라면김밥분식	서울특별시 서초구 양재동 214	서울특별시 서초구 매헌로	137939	6771	127.0355098	37.46343219
12476756	콩당콩당	음식	커피점/카페	커피전문점/카페/다방	서울특별시 종로구 삼청동 63-14	서울특별시 종로구 삼청로	110230	3053	126.9820548	37.58320165
12472563	요거프레소	음식	커피점/카페	커피전문점/카페/다방	서울특별시 도봉구 쌍문동 103-231	서울특별시 도봉구 도봉로	132864	1448	127.0323459	37.64539981
12473575	장군식폼	음식	분식	라면김밥분식	서울특별시 서초구 양재동 214	서울특별시 서초구 매헌로	137939	6771	127.0355098	37.46343219
12468926	다함닭갈비	음식	닭/오리요리	닭갈비전문	서울특별시 중랑구 면목동 604-12	서울특별시 중랑구 사가정로51길	131831	2228	127.0877825	37.58122778
12478389	CAFEHWARIM	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강서구 마곡동 797-14	서울특별시 강서구 공항대로	157805	7803	126.8372279	37.55959936
12450332	매머드커피강남대로점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 도곡동 949-2	서울특별시 강남구 강남대로	135860	6265	127.0328903	37.4877664
12462962	고마켓	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 청담동 122-35	서울특별시 강남구 도산대로85길	135955	6012	127.0496672	37.52643167
12462865	스테이모어	음식	커피점/카페	커피전문점/카페/다방	서울특별시 용산구 한남동 729-59	서울특별시 용산구 한남대로27가길	140893	4399	127.0025363	37.53821617
12463268	포이유강동경희대학병원점	음식	분식	라면김밥분식	서울특별시 강동구 상일동 149	서울특별시 강동구 동남로	134727	5278	127.1569476	37.55316061
12463318	커피베이	음식	커피점/카페	커피전문점/카페/다방	서울특별시 중구 묵정동 29-31	서울특별시 중구 서애로1길	100380	4619	127.0006465	37.56111378
12466996	COMO	음식	커피점/카페	커피전문점/카페/다방	서울특별시 은평구 대조동 199-32	서울특별시 은평구 연서로24길	122842	3386	126.9194175	37.61632543
12467021	커피꿈다락	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서초구 방배동 2144	서울특별시 서초구 동광로	137852	6566	126.9844985	37.49072128
12478005	미담	음식	분식	라면김밥분식	서울특별시 송파구 장지동 895	서울특별시 송파구 위례광장로	138926	5852	127.1436591	37.47706055
12473670	공차	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강서구 방화동 886	서울특별시 강서구 하늘길	157222	7505	126.8029375	37.57135746
12478928	참	음식	분식	라면김밥분식	서울특별시 강서구 방화동 886	서울특별시 강서구 하늘길	157222	7505	126.8029375	37.57135746
12461300	치킨더샵	음식	닭/오리요리	후라이드/양념치킨	서울특별시 관악구 봉천동 1597-1	서울특별시 관악구 관악로	151835	8791	126.9525847	37.47792704
12327363	심플카페	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서대문구 충정로3가 72-6	서울특별시 서대문구 경기대로	120837	3737	126.9620349	37.56134829
12450246	카페노마드	음식	커피점/카페	커피전문점/카페/다방	서울특별시 동대문구 이문동 288-39	서울특별시 동대문구 휘경로	130830	2440	127.0610367	37.59593034
12450399	47stCafe#	음식	커피점/카페	커피전문점/카페/다방	서울특별시 관악구 신림동 107-47	서울특별시 관악구 신림로	151855	8838	126.9356143	37.47392788
12462788	놀숲	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서초구 서초동 1303-36	서울특별시 서초구 서초대로77길	137855	6611	127.024364	37.50256371
12462804	모스트커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 종로구 당주동 100	서울특별시 종로구 세종대로23길	110724	3173	126.9732888	37.57185372
12467038	GABO	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서초구 잠원동 8-30	서울특별시 서초구 강남대로105길	137902	6524	127.0185005	37.51762579
12479091	호야호야	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강서구 마곡동 739-1	서울특별시 강서구 방화대로	157855	7599	126.8170323	37.5669854
12479160	신림곰미커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 관악구 신림동 1440-21	서울특별시 관악구 관천로16길	151891	8707	126.9259445	37.48760843
12467867	우복떡볶이	음식	분식	떡볶이전문	서울특별시 광진구 화양동 16-90	서울특별시 광진구 군자로	143915	5008	127.0702521	37.54604023
12476976	윤가네YHJ햅쌀김밥	음식	분식	라면김밥분식	서울특별시 송파구 장지동 895	서울특별시 송파구 위례광장로	138926	5852	127.1436591	37.47706055
12470990	다솜이야기	음식	커피점/카페	커피전문점/카페/다방	서울특별시 종로구 청운동 4-20	서울특별시 종로구 자하문로36길	110030	3046	126.9659009	37.59036865
12476227	카페34WALTZ	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강서구 방화동 619-5	서울특별시 강서구 개화동로27가길	157853	7620	126.8072674	37.56319292
12479138	커피낫유얼스	음식	커피점/카페	커피전문점/카페/다방	서울특별시 마포구 연남동 229-54	서울특별시 마포구 동교로45길	121865	3983	126.9246484	37.56296893
12469979	bhcbeerzone	음식	닭/오리요리	후라이드/양념치킨	서울특별시 성동구 성수동1가 13-413	서울특별시 성동구 상원6길	133822	4790	127.0486086	37.54830967
12450389	커피밥	음식	커피점/카페	커피전문점/카페/다방	서울특별시 중구 을지로4가 77	서울특별시 중구 창경궁로5길	100848	4545	126.9976686	37.56710751
12463789	피노키오베이커리	음식	제과제빵떡케익	제과점	서울특별시 강동구 성내동 319-27	서울특별시 강동구 성내로3길	134851	5392	127.1218895	37.53061299
12463002	왕언니대왕카스테라	음식	제과제빵떡케익	제과점	서울특별시 중랑구 묵동 177-20	서울특별시 중랑구 공릉로2길	131848	2037	127.0788332	37.61194695
12467116	우주카페스텔라16	음식	커피점/카페	커피전문점/카페/다방	서울특별시 마포구 상수동 93-112	서울특별시 마포구 와우산로11길	121828	4049	126.9224654	37.54871261
12261156	분식천김밥	음식	분식	라면김밥분식	서울특별시 영등포구 대림동 893-4	서울특별시 영등포구 대림로22다길	150818	7423	126.9044363	37.49697104
12301917	아이피자	음식	패스트푸드	피자전문	서울특별시 성북구 정릉동 396-41	서울특별시 성북구 보국문로11길	136850	2710	127.0087557	37.60855888
12290633	本닭강정	음식	닭/오리요리	후라이드/양념치킨	서울특별시 동작구 본동 211-4	서울특별시 동작구 노량진로	156802	6916	126.9519099	37.51246731
12290656	분식	음식	분식	라면김밥분식	서울특별시 영등포구 신길동 2365	서울특별시 영등포구 신풍로	150842	7390	126.9158751	37.50050956
12303464	홍제칼국수	음식	분식	국수/만두/칼국수	서울특별시 중구 인현동2가 192-3	서울특별시 중구 퇴계로41길	100282	4556	126.9954258	37.56384469
12098344	착형커피역삼점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 역삼동 832-2	서울특별시 강남구 강남대로	135750	6252	127.0306106	37.49266749
12098347	논현김밥	음식	분식	라면김밥분식	서울특별시 강남구 논현동 123-11	서울특별시 강남구 학동로6길	135010	6111	127.0245865	37.51067503
12284846	치킨버스	음식	닭/오리요리	후라이드/양념치킨	서울특별시 은평구 갈현동 400-8	서울특별시 은평구 연서로29길	122809	3330	126.9186709	37.6193911
12266609	토속촌칼국수	음식	분식	국수/만두/칼국수	서울특별시 강서구 화곡동 340-67	서울특별시 강서구 강서로16길	157879	7756	126.8470003	37.5328534
12307967	바르다김선생	음식	분식	라면김밥분식	서울특별시 서초구 잠원동 68-17	서울특별시 서초구 신반포로	137908	6545	127.0050321	37.50621391
12260543	빨간오뎅	음식	분식	라면김밥분식	서울특별시 강서구 화곡동 341-63	서울특별시 강서구 강서로16길	157880	7757	126.8470477	37.53270969
12261883	시카고피자	음식	패스트푸드	피자전문	서울특별시 강동구 천호동 413-6	서울특별시 강동구 천호대로157길	134872	5329	127.1273337	37.53917734
12287480	임한옥베이커리	음식	제과제빵떡케익	제과점	서울특별시 도봉구 창동 557-1	서울특별시 도봉구 덕릉로58길	132917	1473	127.0390529	37.63846261
12312077	달봉이네	음식	분식	떡볶이전문	서울특별시 성북구 동소문동5가 59-1	서울특별시 성북구 동소문로18길	136035	2846	127.0156946	37.5916594
