"Hrapx","Hrapy","Lat","Lon","Globvalue"
"8919",690.75,226.0833,31.1418,-93.0787,0.5892
"8920",649,288.6667,33.4995,-94.2769,0.5892
"8921",217.3333,730.8333,50.8014,-116.8937,0.5892
"8922",589.9167,286,33.8075,-96.799,0.5892
"8923",208.75,721.75,50.3585,-117.3095,0.59
"8924",506.8333,269.1667,33.441,-100.4236,0.59
"8925",471.3333,235.4167,32.394,-102.0174,0.59
"8926",550.5833,235.1667,32.1287,-98.734,0.59
"8927",543.1667,229.4167,31.8803,-99.0633,0.59
"8928",698,230.5,31.1238,-92.7574,0.59
"8929",507.4167,600.3333,45.3698,-98.907,0.59
"8930",753.9167,468.9167,38.7129,-87.6875,0.5908
"8931",477.1667,240.4167,32.4513,-101.7686,0.5908
"8932",468.9167,221.5,31.7794,-102.1603,0.5908
"8933",209.5,752.6667,51.6068,-117.6957,0.5908
"8934",210.8333,750.9167,51.5489,-117.5847,0.5908
"8935",609.0833,598.0833,44.9598,-93.2932,0.5917
"8936",205.75,724.3333,50.4378,-117.5317,0.5917
"8937",506,276.6667,33.7033,-100.4354,0.5917
"8938",544.6667,304.6667,34.5664,-98.6591,0.5917
"8939",510.6667,233.4167,32.0825,-100.3974,0.5917
"8940",211.4167,750.5,51.5369,-117.5413,0.5917
"8941",755.75,478.75,38.7328,-87.5702,0.5917
"8942",501.3333,210.6667,31.5085,-100.8463,0.5917
"8943",546.9167,215.75,31.3832,-98.9672,0.5917
"8944",602.6667,280.0833,33.4629,-96.2935,0.5917
"8945",697.5833,381.9167,36.048,-91.3243,0.5925
"8946",739.5833,400.0833,36.3561,-89.2913,0.5925
"8947",552.8333,249.1667,32.4828,-98.5699,0.5925
"8948",207.5,752.25,51.5718,-117.8181,0.5925
"8949",578.25,295.25,34.0407,-97.2555,0.5925
"8950",719.5833,384.8333,35.8262,-90.3611,0.5925
"8951",467.25,222.5833,31.9251,-102.2166,0.5925
"8952",510.5,242.25,32.4592,-100.369,0.5925
"8953",594.75,303,34.2248,-96.5,0.5925
"8954",216.1667,722.25,50.4446,-116.8537,0.5925
"8955",472.25,247.0833,32.8263,-101.9574,0.5925
"8956",641.75,220.3333,31.2267,-95.0859,0.5933
"8957",524.8333,79.8333,26.4745,-100.263,0.5933
"8958",734.25,215.5,29.852,-91.4713,0.5933
"8959",660.3333,386.3333,36.3291,-92.9514,0.5933
"8960",526.5,245,32.4946,-99.6923,0.5933
"8961",747.6667,464.6667,38.6415,-88.0309,0.5933
"8962",501.25,233.0833,32.2084,-100.7844,0.5933
"8963",526.4167,259.3333,32.9598,-99.6243,0.5933
"8964",704.5833,227.5,31.1153,-92.514,0.5933
"8965",578.75,219.75,31.4154,-97.6429,0.5942
"8966",657.5,376.3333,35.7116,-93.2175,0.5942
"8967",210.75,747.1667,51.3976,-117.5365,0.5942
"8968",493.1667,215.8333,31.5364,-101.177,0.5942
"8969",564.4167,253.6667,32.6839,-98.0574,0.5942
"8970",209.75,749.4167,51.4784,-117.6327,0.5942
"8971",825.9167,543.8333,40.8597,-83.0708,0.5942
"8972",598.6667,230.1667,31.641,-96.7841,0.5942
"8973",207.0833,751.1667,51.5248,-117.8291,0.595
"8974",532.5,252.8333,32.7923,-99.3952,0.595
"8975",218.9167,736.8333,51.0559,-116.8733,0.595
"8976",561.0833,590.5833,45.0159,-95.9903,0.595
"8977",546.4167,219.4167,31.5001,-98.9659,0.595
"8978",209.5,758.75,51.8494,-117.7844,0.5958
"8979",217.9167,735.25,50.984,-116.9156,0.5958
"8980",656.4167,219.0833,31.1172,-94.5059,0.5958
"8981",203,719.3333,50.212,-117.6331,0.5958
"8982",491.9167,220.25,31.7495,-101.2077,0.5958
"8983",207.9167,755.4167,51.7017,-117.8377,0.5958
"8984",857.6667,495.0833,38.776,-82.5315,0.5958
"8985",713.0833,228.1667,31.0053,-92.1708,0.5958
"8986",516,292.0833,34.1347,-99.9595,0.5967
"8987",878.25,241.25,29.8466,-85.6396,0.5967
"8988",468.0833,224.5,31.7688,-102.1803,0.5967
"8989",595.6667,222.4167,31.4585,-96.9477,0.5967
"8990",477.1667,242.1667,32.588,-101.7637,0.5967
"8991",631.75,370.8333,35.8529,-94.3883,0.5967
"8992",740,395,36.1995,-89.3313,0.5967
"8993",421.25,212.6667,31.8332,-104.1431,0.5967
"8994",217.5833,735.0833,50.9737,-116.9345,0.5967
"8995",463.4167,207.75,31.5158,-102.4118,0.5967
"8996",506.1667,240.8333,32.4243,-100.5552,0.5975
"8997",564.5,307.25,34.3796,-97.7897,0.5975
"8998",518.1667,247.5,32.6351,-100.0218,0.5983
"8999",207.5,758.5833,51.825,-117.9113,0.5983
"9000",646.25,385.8333,36.3456,-93.5938,0.5983
"9001",213.0833,720.5833,50.3513,-117.024,0.5983
"9002",598.0833,289.6667,33.7808,-96.4331,0.5983
"9003",536.1667,360.5,35.8201,-98.7452,0.5983
"9004",506.75,276.75,33.705,-100.4024,0.5992
"9005",576.5833,295.5,34.0503,-97.3291,0.5992
"9006",549.25,213.3333,31.3177,-98.8848,0.5992
"9007",504.75,234.5833,31.9893,-100.6346,0.5992
"9008",536.25,250.9167,32.6188,-99.2528,0.5992
"9009",560.8333,216.9167,31.3888,-98.3893,0.5992
"9010",538.0833,254.8333,32.8083,-99.1509,0.5992
"9011",508.6667,233.5833,32.2263,-100.4785,0.6
"9012",507.5833,617.5833,46.2194,-98.8066,0.6
"9013",520.6667,222,31.5442,-100.0175,0.6
"9014",590.25,368.5833,35.9384,-96.2525,0.6008
"9015",559.25,359.75,35.9414,-97.6993,0.6008
"9016",529.1667,224.9167,31.7905,-99.6552,0.6008
"9017",825.1667,226.4167,29.8661,-87.8287,0.6008
"9018",636.9167,373.0833,35.7505,-94.1422,0.6008
"9019",470,236.8333,32.5697,-102.0817,0.6008
"9020",614.4167,304.9167,34.1832,-95.6423,0.6008
"9021",595.1667,288.3333,33.8049,-96.5686,0.6017
"9022",489.75,214.75,31.6853,-101.3184,0.6017
"9023",206.75,767.6667,52.1825,-118.0963,0.6017
"9024",808.5833,427,36.7949,-85.8637,0.6017
"9025",577.5833,246.6667,32.4043,-97.5469,0.6025
"9026",210.0833,720.75,50.3316,-117.213,0.6025
"9027",616.75,352.3333,35.3735,-95.2139,0.6025
"9028",529.8333,222.1667,31.5314,-99.6418,0.6025
"9029",206.5833,720.3333,50.2802,-117.4248,0.6033
"9030",553.9167,309.5833,34.5324,-98.2315,0.6033
"9031",679.25,222.75,31.1196,-93.5634,0.6033
"9032",546.25,224.0833,31.6314,-98.9581,0.6033
"9033",211.25,747.3333,51.4083,-117.5069,0.6033
"9034",205.75,723.3333,50.3982,-117.5179,0.6033
"9035",680.5,227.1667,31.1457,-93.4785,0.6042
"9036",205.5833,764.9167,52.0612,-118.1306,0.6042
"9037",564.4167,210.0833,31.1937,-98.2753,0.6042
"9038",205.5833,763.4167,52.0008,-118.1079,0.6042
"9039",472.8333,218.5833,31.7026,-102.0079,0.6042
"9040",207.4167,721.5,50.3388,-117.389,0.6042
"9041",831,228.8333,29.9441,-87.5756,0.6042
"9042",605.5,223.6667,31.4343,-96.5355,0.6042
"9043",979.75,195.5833,27.1563,-82.6106,0.605
"9044",496.8333,241.75,32.4122,-100.9426,0.605
"9045",520.75,234.9167,32.2558,-99.9724,0.605
"9046",718.6667,475.4167,38.5921,-89.4178,0.605
"9047",539.8333,210.75,31.3725,-99.2752,0.605
"9048",600.25,303.3333,34.2104,-96.2641,0.6058
"9049",614.0833,221.5,31.3848,-96.1959,0.6058
"9050",484.4167,220.9167,31.724,-101.5165,0.6058
"9051",494.4167,230.75,32.1185,-101.0764,0.6058
"9052",740,395,36.3372,-89.3013,0.6058
"9053",546.5833,215.5833,31.3597,-98.9807,0.6067
"9054",553.9167,230.5,32.0183,-98.6128,0.6067
"9055",523.3333,249.1667,32.6817,-99.7981,0.6075
"9056",567.3333,226,31.5816,-98.0846,0.6075
"9057",200.5833,717.0833,50.104,-117.7512,0.6075
"9058",593.3333,256.0833,32.6203,-96.8352,0.6075
"9059",205.1667,717.9167,50.1756,-117.4796,0.6075
"9060",479.5,231.75,32.2123,-101.693,0.6075
"9061",568.9167,255.6667,32.7181,-97.8578,0.6075
"9062",535.1667,217,31.4566,-99.4383,0.6075
"9063",684.6667,231.5833,31.3614,-93.2775,0.6083
"9064",513.1667,229.1667,31.9825,-100.3108,0.6083
"9065",582.5,314.0833,34.6439,-96.9632,0.6083
"9066",541.0833,256.25,32.8046,-99.0212,0.6083
"9067",448.5,225.8333,31.9506,-102.9952,0.6083
"9068",767.3333,469.6667,38.631,-87.0657,0.6083
"9069",690.9167,453.0833,38.5497,-90.8304,0.6092
"9070",580.4167,292.4167,33.9274,-97.1783,0.6092
"9071",204.1667,724.25,50.4181,-117.6291,0.6092
"9072",534.9167,228.6667,31.9452,-99.4056,0.61
"9073",544.5833,289,33.9685,-98.7311,0.61
"9074",888.1667,244.5833,29.8332,-85.226,0.6108
"9075",548,213.6667,31.3738,-98.9258,0.6108
"9076",541.75,285.75,33.8636,-98.8689,0.6117
"9077",531.8333,222.5833,31.6134,-99.5529,0.6117
"9078",579.0833,234.4167,31.8534,-97.5623,0.6117
"9079",497,296.4167,34.3458,-100.7634,0.6117
"9080",578.5,287.25,33.825,-97.2886,0.6117
"9081",562.75,314.3333,34.7271,-97.8196,0.6117
"9082",695.5833,387,36.1967,-91.3638,0.6117
"9083",566.8333,256.8333,32.6649,-97.9384,0.6117
"9084",533.9167,299.25,34.3493,-99.1515,0.6125
"9085",575.8333,305.4167,34.2785,-97.3038,0.6125
"9086",713.6667,397.5833,36.3247,-90.4751,0.6125
"9087",459.25,64,26.3762,-102.7639,0.6133
"9088",616.3333,378.25,36.3806,-94.9841,0.6133
"9089",492.4167,242.25,32.6048,-101.1201,0.6133
"9090",720,383.75,35.7905,-90.3559,0.6133
"9091",819.75,226,29.9798,-88.0375,0.6133
"9092",738.9167,459.6667,38.6029,-88.4955,0.6133
"9093",913.75,193.5,27.513,-85.0157,0.6142
"9094",595.1667,333.75,35.1126,-96.2855,0.6142
"9095",208.0833,747.1667,51.3743,-117.707,0.6142
"9096",217.25,731.0833,50.8108,-116.9022,0.6142
"9097",206.6667,752.75,51.5837,-117.879,0.615
"9098",569.25,225.1667,31.5468,-98.0105,0.615
"9099",549.9167,353.25,35.9026,-98.1589,0.615
"9100",651.4167,109.4167,26.7097,-95.4139,0.615
"9101",732,395.6667,36.2879,-89.6775,0.615
"9102",212.8333,735.8333,50.9634,-117.2455,0.6158
"9103",510.75,235.9167,32.1599,-100.3834,0.6158
"9104",507.4167,583.9167,44.8836,-99.0134,0.6158
"9105",518.9167,208.0833,31.278,-100.1411,0.6158
"9106",208,720.75,50.3122,-117.3424,0.6158
"9107",503.4167,240,32.3352,-100.6725,0.6167
"9108",566.3333,459.75,38.5729,-96.8422,0.6167
"9109",218.75,729.5833,50.7624,-116.7878,0.6167
"9110",473,225.5,31.9618,-101.9774,0.6167
"9111",484.75,226.0833,31.8347,-101.4907,0.6167
"9112",565.5833,257.9167,32.7222,-97.9852,0.6175
"9113",580.0833,303.1667,34.2609,-97.1379,0.6175
"9114",691.25,226.3333,31.0311,-93.0611,0.6183
"9115",659.3333,219.5,31.1048,-94.3859,0.6183
"9116",210.75,748.5833,51.455,-117.5567,0.6183
"9117",212.4167,746.5,51.386,-117.4205,0.6183
"9118",530.6667,211.4167,31.282,-99.6483,0.6183
"9119",831,479.25,38.5429,-83.9974,0.6183
"9120",592.25,306,34.2683,-96.5938,0.6192
"9121",211.0833,751.1667,51.56,-117.5722,0.6192
"9122",503.5833,222.5,31.7644,-100.727,0.6192
"9123",206.9167,762,51.9568,-118,0.6192
"9124",467.0833,239.0833,32.409,-102.1943,0.62
"9125",475.3333,235.6667,32.1945,-101.8583,0.62
"9126",605.9167,263.25,32.7323,-96.2681,0.62
"9127",462.5,217.0833,31.7287,-102.4352,0.62
"9128",690.6667,378.5,35.8843,-91.6827,0.62
"9129",549.9167,234.6667,32.0067,-98.761,0.62
"9130",571.0833,355.8333,35.9756,-97.1817,0.62
"9131",576.4167,217.0833,31.2998,-97.7532,0.62
"9132",441.75,223.75,32.1451,-103.2819,0.62
"9133",534.3333,291.6667,33.9983,-99.1664,0.6208
"9134",198.75,718.8333,50.1528,-117.8888,0.6208
"9135",754.0833,462.4167,38.5297,-87.7634,0.6208
"9136",543.3333,251.9167,32.6507,-98.9456,0.6208
"9137",844.9167,231.75,29.9142,-87.0136,0.6208
"9138",720.8333,224.0833,30.905,-91.9011,0.6208
"9139",546.5833,219,31.4512,-98.9637,0.6208
"9140",607.1667,341.3333,35.2568,-95.6941,0.6217
"9141",562.8333,274.9167,33.5364,-98.0127,0.6217
"9142",858.0833,159.3333,26.9324,-87.414,0.6217
"9143",647.75,221,31.2008,-94.8402,0.6217
"9144",586.3333,362.0833,36.0113,-96.4481,0.6225
"9145",549,244.5833,32.4877,-98.7472,0.6225
"9146",566.0833,302,34.3864,-97.7367,0.6225
"9147",752.5,465.6667,38.5396,-87.8085,0.6225
"9148",493.6667,241.6667,32.5828,-101.0705,0.6225
"9149",216.0833,742.25,51.2479,-117.127,0.6225
"9150",634.1667,372.5,35.786,-94.274,0.6225
"9151",546.6667,219,31.4773,-98.958,0.6233
"9152",648.25,343.75,35.0947,-93.8777,0.6233
"9153",643.0833,387.3333,36.6358,-93.7062,0.6233
"9154",680.75,387.75,36.231,-92.0338,0.6233
"9155",546.8333,259.6667,33.0546,-98.7653,0.6233
"9156",523.6667,223.75,31.7173,-99.8849,0.6242
"9157",519,245.5,32.6627,-99.9971,0.6242
"9158",550.5,214.4167,31.4011,-98.8272,0.6242
"9159",617.9167,377.8333,36.036,-94.9611,0.625
"9160",504.6667,298.25,34.3704,-100.4296,0.625
"9161",606.1667,368.75,36.0898,-95.5266,0.625
"9162",205.0833,725.0833,50.4584,-117.5836,0.625
"9163",498.75,225.1667,31.7413,-100.9165,0.6258
"9164",523.5,231.6667,31.9963,-99.8717,0.6258
"9165",497.1667,237.8333,32.4194,-100.9448,0.6258
"9166",533.3333,313.75,34.7078,-99.1134,0.6258
"9167",550.1667,220.5833,31.5027,-98.812,0.6258
"9168",470.5833,240.5833,32.6703,-102.0491,0.6267
"9169",769.25,126.25,26.4004,-90.9654,0.6267
"9170",198.25,716.5833,50.0648,-117.888,0.6267
"9171",540.3333,247.6667,32.5524,-99.0956,0.6267
"9172",216.9167,739.0833,51.128,-117.0308,0.6267
"9173",596.6667,89,26.3262,-97.5547,0.6267
"9174",509.1667,248.25,32.772,-100.3972,0.6275
"9175",215.8333,740.9167,51.1916,-117.1247,0.6275
"9176",756.6667,396.1667,36.2755,-88.5471,0.6275
"9177",520.4167,242.5833,32.4619,-99.9426,0.6275
"9178",496.75,275.3333,33.6328,-100.8358,0.6275
"9179",612.8333,458.5833,38.5452,-94.6183,0.6275
"9180",204.0833,763,51.9703,-118.1989,0.6283
"9181",590.75,368.5833,35.8511,-96.2439,0.6283
"9182",623,312.8333,34.4012,-95.2172,0.6283
"9183",777.5,125.5833,26.355,-90.6761,0.6283
"9184",489.6667,227.3333,31.9347,-101.2808,0.6283
"9185",655.5,470.0833,38.554,-92.5025,0.6283
"9186",818.5,484.0833,38.7193,-84.4996,0.6283
"9187",760.8333,127.4167,26.5441,-91.26,0.6292
"9188",581.75,236.0833,31.8706,-97.4444,0.6292
"9189",214.1667,745.25,51.3512,-117.291,0.6292
"9190",538.75,326.25,35.0599,-98.8262,0.6292
"9191",477.5,228.8333,32.2197,-101.7826,0.6292
"9192",567.1667,312.8333,34.6265,-97.6463,0.6292
"9193",579.1667,222,31.507,-97.6133,0.6292
"9194",614.25,265.4167,32.7704,-95.9063,0.63
"9195",566.25,285.6667,33.6867,-97.8188,0.63
"9196",208.1667,763.1667,52.0153,-117.9363,0.63
"9197",534.6667,254.6667,32.7395,-99.2947,0.63
"9198",666.5833,394.9167,36.6974,-92.5864,0.6308
"9199",570.25,262,32.8719,-97.7648,0.6308
"9200",514.3333,299.1667,34.4032,-100.0009,0.6317
"9201",821.3333,543.8333,40.9418,-83.2841,0.6317
"9202",207.4167,762.5833,51.9854,-117.9763,0.6317
"9203",466.5,242.75,32.7644,-102.2173,0.6317
"9204",527.3333,246.5833,32.6124,-99.6453,0.6317
"9205",684.9167,385.25,35.9526,-91.8952,0.6317
"9206",206.4167,759.75,51.8619,-117.9988,0.6325
"9207",541,247,32.489,-99.0686,0.6325
"9208",562.25,219.8333,31.4185,-98.3219,0.6325
"9209",609.5,324.4167,34.8523,-95.7141,0.6325
"9210",661.75,224.1667,31.217,-94.2537,0.6325
"9211",563.75,223.75,31.5288,-98.246,0.6325
"9212",532.6667,247.5833,32.5374,-99.4191,0.6333
"9213",820,491.0833,38.9817,-84.3066,0.6333
"9214",531,300.3333,34.2157,-99.2758,0.6333
"9215",547.6667,223.8333,31.5827,-98.9001,0.6333
"9216",789.5833,417.75,36.7783,-86.8124,0.6333
"9217",596.9167,219.8333,31.3997,-96.902,0.6342
"9218",535,252.5833,32.696,-99.2992,0.6342
"9219",709.25,454.25,38.6055,-89.9434,0.6342
"9220",738.9167,232.0833,31.0484,-91.1087,0.6342
"9221",491.1667,249.6667,32.7453,-101.1449,0.6342
"9222",527.75,247.5,32.4478,-99.6263,0.635
"9223",695.75,402.3333,36.7725,-91.1868,0.635
"9224",209.0833,754.25,51.6654,-117.7455,0.635
"9225",467.9167,226.8333,32.0097,-102.1896,0.635
"9226",207.9167,756.3333,51.7389,-117.8512,0.635
"9227",814,147,26.8624,-89.1375,0.635
"9228",770.75,399.75,36.2441,-87.8875,0.6358
"9229",723.1667,394.3333,36.2246,-90.0688,0.6358
"9230",534.5833,224.75,31.8407,-99.4352,0.6358
"9231",500.5833,223.4167,31.915,-100.8446,0.6358
"9232",210.0833,752.25,51.5946,-117.6522,0.6358
"9233",673.1667,394.75,36.7094,-92.285,0.6358
"9234",718.9167,465.4167,38.5251,-89.4504,0.6358
"9235",206.9167,758.4167,51.8124,-117.9465,0.6367
"9236",764.4167,414.3333,36.8007,-87.9723,0.6367
"9237",535,238.75,32.3554,-99.3598,0.6375
"9238",504.5,211.5,31.4329,-100.7164,0.6375
"9239",654.75,221.9167,31.243,-94.5537,0.6375
"9240",614.6667,354.6667,35.4099,-95.2816,0.6375
"9241",517.0833,237.9167,32.3401,-100.1114,0.6375
"9242",581.4167,368.8333,35.9589,-96.6637,0.6383
"9243",464.4167,230.9167,32.3177,-102.3285,0.6383
"9244",719.5,366,35.4527,-90.5482,0.6383
"9245",538.75,252.75,32.6319,-99.131,0.6383
"9246",713.5833,392.0833,36.2616,-90.5157,0.6383
"9247",543,238.75,32.2329,-99.0335,0.6383
"9248",208.1667,761,51.9276,-117.904,0.6383
"9249",551.6667,296.1667,34.2817,-98.3974,0.6383
"9250",523.9167,240.6667,32.4057,-99.8191,0.6383
"9251",209.8333,747.9167,51.4202,-117.6059,0.6383
"9252",216.5833,736.0833,51.0051,-117.0114,0.6392
"9253",457.3333,222.25,31.8853,-102.6349,0.6392
"9254",503.0833,230.4167,31.9953,-100.7136,0.6392
"9255",217.6667,731.75,50.8406,-116.8848,0.64
"9256",545.25,223,31.5898,-99.0077,0.64
"9257",217.25,731.3333,50.8208,-116.9055,0.64
"9258",210.5,756.6667,51.7756,-117.6893,0.64
"9259",689.1667,226.25,31.1722,-93.1394,0.64
"9260",470.5833,224.3333,31.8816,-102.0838,0.64
"9261",540.0833,231.4167,32.0646,-99.1774,0.64
"9262",767,396.3333,36.1413,-88.0991,0.6408
"9263",213.0833,734.75,50.9226,-117.2148,0.6408
"9264",588.5,260.0833,32.7604,-97.0141,0.6417
"9265",555,86.6667,26.3423,-99.0958,0.6417
"9266",579.4167,312.9167,34.622,-97.1046,0.6417
"9267",211.75,743.75,51.2705,-117.4243,0.6417
"9268",208.0833,754.1667,51.6536,-117.8087,0.6417
"9269",510.75,240.5833,32.3704,-100.3717,0.6417
"9270",677.5,225.75,31.1669,-93.6105,0.6425
"9271",608.5,224.75,31.4293,-96.413,0.6425
"9272",656.4167,382.8333,35.9468,-93.2031,0.6425
"9273",505,226.0833,31.8373,-100.6508,0.6425
"9274",461.3333,233.3333,32.2643,-102.4518,0.6433
"9275",572.1667,286.9167,33.8922,-97.5537,0.6433
"9276",516.9167,237.9167,32.3335,-100.1132,0.6433
"9277",208.5,758.6667,51.8374,-117.8479,0.6433
"9278",694.5,221.25,30.972,-92.9692,0.6433
"9279",508.8333,224.75,31.6996,-100.4984,0.6433
"9280",601.5833,317.6667,34.7148,-96.1041,0.6433
"9281",540.25,242.8333,32.4072,-99.1216,0.6433
"9282",557.4167,314.25,34.6922,-98.0601,0.6433
"9283",556.5,212.25,31.3646,-98.5848,0.6442
"9284",208.1667,760,51.8876,-117.8892,0.6442
"9285",546.25,304.1667,34.531,-98.589,0.645
"9286",540.1667,248.5,32.5058,-99.101,0.645
"9287",481.25,243.1667,32.5245,-101.5908,0.645
"9288",601.9167,367.3333,35.9791,-95.7291,0.645
"9289",539.5833,232.1667,32.0455,-99.1989,0.645
"9290",520.75,220.5833,31.514,-100.0162,0.645
"9291",483.9167,227.3333,32.0704,-101.5247,0.645
"9292",478.9167,241.8333,32.5562,-101.6917,0.645
"9293",535.8333,239.0833,32.3684,-99.3195,0.6458
"9294",506.8333,243.1667,32.496,-100.5084,0.6458
"9295",603.0833,310.75,34.3662,-96.0971,0.6458
"9296",215.25,733,50.8709,-117.0542,0.6458
"9297",615.75,304.25,34.1478,-95.5898,0.6458
"9298",500.75,347.9167,35.9431,-100.3837,0.6458
"9299",428.3333,232.0833,32.3539,-103.8336,0.6458
"9300",546.4167,245.25,32.5217,-98.8518,0.6458
"9301",208.5,757.75,51.8004,-117.8344,0.6467
"9302",537.75,238,32.3754,-99.2494,0.6475
"9303",500,233.25,32.2855,-100.8372,0.6475
"9304",419.6667,224.3333,32.0278,-104.2009,0.6475
"9305",508.1667,247.0833,32.7037,-100.4476,0.6475
"9306",537.75,232.0833,32.0873,-99.2751,0.6475
"9307",555,252.1667,32.6588,-98.4563,0.6483
"9308",563.1667,218,31.4428,-98.2878,0.6483
"9309",538.6667,230.75,31.9725,-99.2359,0.6483
"9310",513.6667,243.3333,32.5317,-100.2267,0.6483
"9311",538.5,244.75,32.432,-99.1905,0.6483
"9312",664.3333,376.5,35.9803,-92.852,0.6492
"9313",606.9167,373.75,36.1624,-95.4549,0.6492
"9314",769.5,469.4167,38.6115,-86.9635,0.6492
"9315",692.5833,377.75,35.9443,-91.5912,0.6492
"9316",726.5,382.25,35.7368,-90.0802,0.6492
"9317",459.8333,238.25,32.5592,-102.5015,0.65
"9318",579.6667,217,31.35,-97.6217,0.65
"9319",824.9167,226.5,29.985,-87.8348,0.6508
"9320",899.1667,193.6667,27.5489,-85.5616,0.6508
"9321",205.5,764.1667,52.0305,-118.1246,0.6508
"9322",471.3333,237.75,32.4375,-102.0253,0.6508
"9323",561.3333,360.75,35.9044,-97.6008,0.6508
"9324",828.1667,426.0833,36.7901,-84.9907,0.6508
"9325",464.1667,227.9167,32.0544,-102.3438,0.6508
"9326",510.5,249.9167,32.7411,-100.3354,0.6517
"9327",214.5833,742,51.2245,-117.2193,0.6517
"9328",490.9167,234.25,32.3157,-101.2155,0.6525
"9329",469.75,227.5,31.8738,-102.1067,0.6525
"9330",736.5,231.75,31.0074,-91.212,0.6533
"9331",545.3333,231.3333,31.921,-98.9623,0.6533
"9332",765.25,399.3333,36.2777,-88.1333,0.6533
"9333",439.8333,221.5833,31.8907,-103.3583,0.6533
"9334",700.5,400,36.6949,-91.0107,0.655
"9335",987,196.4167,27.0846,-82.3468,0.655
"9336",592.4167,220.6667,31.37,-97.0836,0.655
"9337",486.75,221.6667,31.7813,-101.4171,0.655
"9338",640.0833,217.5833,31.1741,-95.1718,0.655
"9339",204.3333,749.75,51.4431,-117.9844,0.655
"9340",1006.3333,221.4167,27.7827,-81.2841,0.655
"9341",682.8333,154,27.5886,-93.9554,0.6558
"9342",517.75,210,31.3063,-100.1782,0.6558
"9343",725.8333,394.8333,36.1485,-89.9622,0.6558
"9344",487.3333,244.75,32.7106,-101.3257,0.6558
"9345",217.25,732.3333,50.8607,-116.9189,0.6558
"9346",591.4167,290.1667,33.8402,-96.7158,0.6558
"9347",536.5833,312,34.6968,-98.9767,0.6558
"9348",553.0833,224.6667,31.497,-98.6804,0.6567
"9349",459.5,228.1667,32.0514,-102.5374,0.6567
"9350",208.5,754.6667,51.6776,-117.7891,0.6567
"9351",493.4167,226.5,31.9841,-101.1304,0.6567
"9352",712.6667,158.6667,27.7394,-92.7912,0.6567
"9353",554.4167,233.0833,31.8113,-98.5889,0.6575
"9354",636.5833,373.75,35.8801,-94.1465,0.6575
"9355",481.4167,231.5833,32.0661,-101.6154,0.6583
"9356",552.0833,230.8333,31.9378,-98.6827,0.6592
"9357",526.75,356.75,36.0498,-99.1699,0.6592
"9358",760,409.25,36.685,-88.2324,0.6592
"9359",551.25,247.1667,32.4155,-98.646,0.6592
"9360",736.1667,397.3333,36.3218,-89.4726,0.6592
"9361",498,244.3333,32.6224,-100.8844,0.6592
"9362",209.4167,746.5833,51.3627,-117.6134,0.6592
"9363",641.75,377.1667,35.8923,-93.911,0.66
"9364",603.25,373.8333,35.7988,-95.6658,0.66
"9365",796.5833,405.25,36.2904,-86.6808,0.66
"9366",720.3333,226.4167,30.9798,-91.899,0.66
"9367",216,738.25,51.0865,-117.0778,0.66
"9368",489.8333,232.25,32.1586,-101.2665,0.66
"9369",524.9167,226.8333,31.9422,-99.8277,0.66
"9370",509.6667,233.3333,32.1892,-100.437,0.66
"9371",217.0833,738.25,51.0968,-117.0089,0.6608
"9372",507.1667,237.8333,32.3968,-100.5275,0.6608
"9373",575.75,368.4167,36.0092,-96.9168,0.6608
"9374",527.5,232.0833,32.0797,-99.7018,0.6617
"9375",533.5,226.9167,31.7933,-99.4743,0.6617
"9376",496.1667,220.75,31.698,-101.034,0.6617
"9377",619.1667,228.25,31.5297,-95.9519,0.6617
"9378",478.3333,224.5,31.9751,-101.7623,0.6625
"9379",606.1667,364.0833,35.8675,-95.5652,0.6625
"9380",207.5,757.6667,51.7884,-117.8978,0.6625
"9381",593.75,252.4167,32.5164,-96.8438,0.6625
"9382",942.1667,183.9167,27.0532,-84.1065,0.6625
"9383",570.5,251,32.547,-97.816,0.6625
"9384",574.25,307.5,34.3039,-97.3693,0.6625
"9385",805.4167,473.4167,38.5041,-85.2632,0.6625
"9386",213.4167,737.25,51.0249,-117.228,0.6633
"9387",499.4167,224.3333,31.7828,-100.8877,0.6633
"9388",526.5833,244.1667,32.5783,-99.6846,0.6633
"9389",541.8333,249.3333,32.6079,-99.0218,0.6642
"9390",854.9167,156.4167,26.8525,-87.563,0.6642
"9391",568.6667,299.5,34.3124,-97.6363,0.6642
"9392",622.25,375,36.1222,-94.7507,0.6642
"9393",905.5,199.4167,27.7087,-85.2497,0.6642
"9394",478.25,230.9167,32.2037,-101.7502,0.665
"9395",464.25,224.9167,31.9075,-102.3434,0.665
"9396",438.6667,223.8333,31.9653,-103.4061,0.665
"9397",574.8333,593.5,44.8353,-95.2319,0.665
"9398",214.0833,733.75,50.8913,-117.138,0.6658
"9399",629.5833,98,26.3113,-96.283,0.6658
"9400",614.25,265.6667,32.7901,-95.9049,0.6658
"9401",820.75,223.8333,29.827,-88.027,0.6658
"9402",462.9167,231.3333,32.3862,-102.3896,0.6658
"9403",214.5833,744,51.3043,-117.247,0.6667
"9404",714.25,395.1667,36.2522,-90.4751,0.6667
"9405",889.4167,246.5833,29.9284,-85.149,0.6667
"9406",526.75,246.3333,32.5544,-99.665,0.6667
"9407",638.1667,384.6667,36.3715,-93.969,0.6675
